Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
698,J0138-2254,0136-231,-22:54:47.3305423,01:38:57.46565045,-22.91314737286111,24.73944021020833,1094.0,6.99e-06,0.0002417,2.9125e-08,6.71388888888889e-08,7.230016759172389e-08,0.0132,0.2417,1.0,2015.0,194.144,-78.446,NED (fiducial),1.893,,1.895,,,17.6,R,AQ,"ICRF J013857.4-225447 S/X; NVSS J013857-225450
",J0138-2254,"2,8",-173,4,,3.6,7.447183098591549,8.453433391465719
699,J0138-2711,0135-274,-27:11:27.9335155,01:38:09.81822669,-27.191092643194445,24.540909277874995,1088.0,8.36e-06,0.000273,3.4833333333333334e-08,7.583333333333334e-08,8.191880765129935e-08,-0.1421,0.2735,1.0,2015.0,215.951,-79.61,NED (fiducial),2.999,,2.999,,,19.9,R,AQ,"ICRF J013809.8-271127 S/X; CGRaBS J0138-2711
",J0138-2711,"2,8",57,3,,6.3,0.0,3.0
700,J0139+0131,0137+012,+01:31:46.1387932,01:39:57.30577668,1.529482998111111,24.9887740695,1108.0,4.37e-06,9.25e-05,1.8208333333333333e-08,2.5694444444444445e-08,3.14882784117642e-08,-0.1303,0.0933,1.0,2015.0,147.039,-59.053,NED (fiducial),0.2617,,0.26,,,16.5,R,A1,"ICRF J013957.3+013146 S/X; UM 355
",J0139+0131,"2,8",22,3,,6.2,21.285211267605632,21.495586028452585
708,J0139-2345,0137-240,-23:45:58.1545657,01:39:44.46263297,-23.76615404602778,24.935260970708327,1104.0,1.396e-05,0.0004947,5.8166666666666665e-08,1.374166666666667e-07,1.47367568256339e-07,-0.2398,0.4972,3.0,2015.0,198.461,-78.595,NED (fiducial),0.0306,,0.0306,,,18.2,R,G ,"NVSS J013944-234557; 1RXS J013943.9-234605; GALEXASC J013944.43-234557.4
",J0139-2345,5,68,5,,2.9,0.0,5.0
709,J0139-2705,0137-273,-27:05:29.1799798,01:39:55.39855665,-27.09143888327777,24.980827319374995,1106.0,3.586e-05,0.0011615,1.4941666666666665e-07,3.226388888888889e-07,3.4898555503785456e-07,-0.106,1.1628,1.0,2015.0,215.507,-79.215,NED (fiducial),3.147,,3.147,,,18.6,R,AQ,"ICRF J013955.3-270529 S/X; NVSS J013955-270529
",J0139-2705,2,61,4,,131.4,0.0,4.0
710,J0140+0254,0138+026,+02:54:44.5899900,01:40:43.58789800,2.912386108333333,25.18161624166666,1117.0,1.933e-05,0.00063,8.054166666666665e-08,1.7500000000000005e-07,1.9260117791385506e-07,-0.22,0.634,39.0,2015.0,146.434,-57.693,,,,,,,19.3,R,V ,"87GB 013810.4+023946; GALEXASC J014043.62+025443.9
",J0140+0254,5,-22,5,,9.4,21.285211267605632,21.86458823546892
714,J0140-1532,0137-158,-15:32:55.6797606,01:40:04.43519753,-15.5487999335,25.01847998970833,1109.0,5.91e-06,0.0001961,2.4625e-08,5.447222222222222e-08,5.94141484231356e-08,-0.0332,0.1961,1.0,2015.0,169.684,-73.824,NED (fiducial),1.6688,,1.6688,,,16.4,R,A1,"ICRF J014004.4-153255 S/X; GALEX 2674551052391416507;; 2008ApJS..175...97H give z=0.819
",J0140-1532,"2,8",-4,1,,3.6,21.285211267605632,21.30868880777524
715,J0140-1556,0138-161,-15:56:01.8719700,01:40:47.90618500,-15.933853325,25.19960910416666,1118.0,3.733e-05,0.00129,1.5554166666666666e-07,3.583333333333333e-07,3.882945521629898e-07,-0.187,1.2947,39.0,2015.0,171.091,-73.988,LITERATURE,,a,,,,19.5,R,V ,"NVSS J014047-155601; GALEXASC J014047.85-155600.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J0140-1556,"5,8",-11,4,,3.5,21.285211267605632,21.65779810383793
716,J0140-3756,0138-381,-37:56:45.8115970,01:40:36.82051785,-37.94605877694444,25.153418824374995,1112.0,1.754e-05,0.000551,7.308333333333332e-08,1.5305555555555553e-07,1.6354675557090125e-07,-0.0058,0.551,3.0,2015.0,262.336,-75.046,,,,,,,18.9,r,G ,"PKS 0138-381; MRSS 297-083063
",J0140-3756,8,24,5,,1.4,21.285211267605632,21.86458823546892
722,J0141-0202,0139-022,-02:02:21.5532617,01:41:33.79016206,-2.039320350472222,25.39079234191666,1127.0,6.47e-06,0.0001961,2.695833333333333e-08,5.447222222222222e-08,6.07705062697516e-08,-0.1447,0.1968,1.0,2015.0,150.623,-62.185,NED (fiducial),1.2804,,1.2802,,1.2804,20.2,R,AQ,"ICRF J014133.7-020221 S/X; CGRaBS J0141-0202; GALEXASC J014133.83-020218.1
",J0141-0202,"5,8",-61,4,,9.6,4.014084507042253,5.666822251463041
723,J0141-0928,0138-097,-09:28:43.6742470,01:41:25.83216015,-9.478798401944443,25.357634000625,1124.0,2.67e-06,4.47e-05,1.1124999999999995e-08,1.2416666666666669e-08,1.6570536100803112e-08,0.0098,0.0447,1.0,2015.0,159.049,-68.769,NED (fiducial),0.733,,0.5,,,17.2,R,AL,"ICRF J014125.8-092843 S/X; CGRaBS J0141-0928;; redshift estimates of z=0.44, 0.5, and 0.733 are in debate; see 1993A&AS...98..393S; 2011RAA....11.1163Z say: z=0.733 is probably misestimated; Plotkin et al. (2010) assigned a lower limit of z=0.501 confirmed by 2020MNRAS.497...94P; SIMBAD z=0.500 possibly related to the NED object [HB89] 0138-097 ABS01; 2013ApJ...764..135S give z=0.735
",J0141-0928,"2,5,8,15,24",-114,3,,1.7,7.447183098591549,8.028731911326197
724,J0141-0930,0139-097,-09:30:01.7861617,01:41:37.93969815,-9.500496156027776,25.408082075625,1128.0,7.815e-05,0.0025247,3.25625e-07,7.013055555555556e-07,7.713445705595773e-07,-0.2438,2.5442,1.0,2015.0,159.197,-68.761,LITERATURE,,a,,,,19.9,R,G ,"ICRF J014137.9-093001 S/X; AT20G J014137-093001; SDSS J014137.94-093001.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J0141-0930,2,-142,4,,6.3,7.447183098591549,8.453433391465719
727,J0142-0544,0140-059,-05:44:01.5603700,01:42:38.87731200,-5.733766769444444,25.6619888,1139.0,2.133e-05,0.00099,8.8875e-08,2.75e-07,2.888683543476648e-07,-0.047,0.9901,39.0,2015.0,154.884,-65.378,,,,,,,18.2,R,AL,"PKS 0140-059; 2MASS J01423887-0544016
",J0142-0544,"5,8",-16,4,,2.4,21.285211267605632,21.65779810383793
728,J0142-1633,,-16:33:07.196,01:42:45.2612,-16.55199888888889,25.68858833333333,,,,,,,,,,,,,,,,,,,,,,,J0142-1633,5,-15,5,,19.0,21.285211267605632,21.86458823546892
729,J0142-1714,0139-174,-17:14:35.4243800,01:42:23.40591600,-17.24317343888889,25.59752465,1134.0,3.333e-05,0.00107,1.38875e-07,2.9722222222222224e-07,3.2547295094173734e-07,-0.024,1.0701,39.0,2015.0,175.54,-74.63,LITERATURE,,a,,,,19.5,R,A ,"PKS 0139-174;; z from milliquas (http://quasars.org/milliquas.htm)
",J0142-1714,"5,8",-110,4,,6.6,7.447183098591549,8.453433391465719
730,J0142-1849,0140-190,-18:49:41.4204400,01:42:58.02072800,-18.828172344444443,25.741753033333328,1141.0,6.533e-05,0.00173,2.722083333333333e-07,4.805555555555556e-07,5.452645031597558e-07,0.771,1.8868,39.0,2015.0,180.614,-75.54,NED (fiducial),1.2,,,,,17.9,R,V ,"WISE J014258.01-184941.5; AT20G J014258-184941; GALEXASC J014258.00-184941.3; 1RXS J014258.0-184939
",J0142-1849,8,-179,5,,4.3,7.447183098591549,8.969979715916175
736,J0143-3200,0140-322,-32:00:56.6520741,01:43:10.13158674,-32.01573668725,25.79221494475,1146.0,7.8e-06,0.0002487,3.249999999999999e-08,6.908333333333334e-08,7.437664906047451e-08,-0.2515,0.2502,1.0,2015.0,239.527,-77.747,NED (fiducial),0.3751,,0.3751,,,18.4,R,AL,"ICRF J014310.1-320056 S/X; CGRaBS J0143-3200; PKS 0140-322
",J0143-3200,"2,8",-14,3,,3.9,21.285211267605632,21.495586028452585
739,J0144-0304,0141-033,-03:04:06.9687400,01:44:20.03573600,-3.068602427777778,26.08348223333333,1155.0,9.733e-05,0.00305,4.055416666666666e-07,8.472222222222223e-07,9.390304805989808e-07,-0.305,3.0903,39.0,2015.0,152.934,-62.817,,2.9491,,,,2.9491,20.9,R,V ,"PMN J0144-0304
",J0144-0304,5,122,5,,4.8,4.225352112676056,6.546266147667387
740,J0144-1758,0142-182,-17:58:28.9296200,01:44:34.96227200,-17.97470267222222,26.14567613333333,1158.0,4.733e-05,0.00159,1.972083333333333e-07,4.416666666666667e-07,4.798508996862842e-07,-0.228,1.5989,39.0,2015.0,178.927,-74.711,,,,,,,    , ,I ,"PMN J0144-1757
",J0144-1758,5,-42,5,,14.3,4.014084507042253,6.411932191600021
741,J0144-3938,0142-398,-39:38:10.5258123,01:44:54.09360159,-39.63625717008333,26.225390006625,1161.0,2.225e-05,0.0006794,9.270833333333333e-08,1.887222222222223e-07,2.017756359531969e-07,-0.5011,0.6929,1.0,2015.0,264.714,-73.276,,,,,,,24.8,R,V ,"ICRF J014454.0-393810 S/X; AT20G J014454-393810
",J0144-3938,"2,8",-172,3,,14.6,7.447183098591549,8.028731911326197
746,J0145-2138,0142-218,-21:38:13.9979200,01:45:14.16407800,-21.637221644444445,26.309016991666663,1164.0,5.2e-05,0.00166,2.1666666666666665e-07,4.611111111111111e-07,5.031752195391084e-07,-0.065,1.6608,39.0,2015.0,191.684,-76.587,,,,,,,    , ,I ,"PMN J0145-2138
",J0145-2138,5,-166,5,,7.1,7.447183098591549,8.969979715916175
747,J0145-2733,0142-278,-27:33:34.3284358,01:45:03.39459500,-27.559535676611112,26.26414414583333,1163.0,6.26e-06,0.0001646,2.6083333333333332e-08,4.572222222222223e-08,5.123695746102086e-08,0.0353,0.1646,1.0,2015.0,218.087,-78.091,NED (fiducial),1.16,,1.148,,,17.4,R,AQ,"ICRF J014503.3-273334 S/X; CGRaBS J0145-2733
",J0145-2733,"2,5,8,15",59,3,,1.8,0.0,3.0
752,J0146-1540,0144-159,-15:40:51.0091700,01:46:52.90619700,-15.680835880555556,26.720442487499994,1182.0,3.267e-05,0.00106,1.3612499999999998e-07,2.9444444444444444e-07,3.222947732415501e-07,0.127,1.0621,39.0,2015.0,174.096,-72.776,LITERATURE,,a,,,,19.2,R,V ,"PMN J0146-1540; GALEXASC J014652.84-154049.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0146-1540,5,-42,5,,3.8,4.014084507042253,6.411932191600021
753,J0146-2727,,-27:27:40.550,01:46:40.2903,-27.461263888888887,26.66787625,,,,,,,,,,,,,,,,,,,,,,,J0146-2727,8,29,5,,4.1,21.285211267605632,21.86458823546892
757,J0147-0827,0145-087,-08:27:18.0440900,01:47:38.38621900,-8.455012247222221,26.909942579166664,1193.0,1.733e-05,0.00064,7.220833333333332e-08,1.777777777777778e-07,1.9158878128927897e-07,-0.363,0.6478,39.0,2015.0,160.994,-67.076,NED (fiducial),0.6934,,0.693,,0.6933,19.9,R,AQ,"AT20G J014738-082717; WISE J014738.38-082718.1
",J0147-0827,5,130,5,,4.9,4.225352112676056,6.546266147667387
758,J0147-2358,0145-242,-23:58:17.1436900,01:47:36.04308600,-23.971428802777776,26.900179524999995,1191.0,0.000182,0.00531,7.583333333333332e-07,1.475e-06,1.629653649532859e-06,0.449,5.45,39.0,2015.0,202.049,-76.953,,,,,,,    , ,I ,"NVSS J014736-235817
",J0147-2358,5,-136,5,,20.2,7.447183098591549,8.969979715916175
763,J0148-2238,0146-228,-22:38:45.5152200,01:48:52.10152400,-22.64597645,27.21708968333333,1206.0,9e-05,0.00255,3.75e-07,7.083333333333334e-07,7.883610023375502e-07,0.782,2.7449,39.0,2015.0,197.075,-76.237,NED (fiducial),0.4866,,0.4866,,,18.7,R,G ,"AT20G J014852-223845
",J0148-2238,"5,8",50,4,,1.7,0.0,4.0
767,J0149-0733,0147-078,-07:33:17.1244000,01:49:34.03632200,-7.5547567777777775,27.39181800833333,1211.0,3.533e-05,0.00128,1.4720833333333337e-07,3.555555555555556e-07,3.843377011977864e-07,-0.208,1.2855,39.0,2015.0,160.743,-66.062,LITERATURE,,a,,,,21.0,R,V ,"PMN J0149-0733; 2XMM J014934.0-073316;; z from milliquas (http://quasars.org/milliquas.htm)
",J0149-0733,8,148,5,,40.6,4.225352112676056,6.546266147667387
768,J0149-1225,0146-126,-12:25:37.1898600,01:49:05.95444800,-12.426997183333333,27.2748102,1207.0,6.733e-05,0.00274,2.805416666666666e-07,7.611111111111111e-07,8.089184481612763e-07,0.227,2.7504,39.0,2015.0,168.33,-70.035,,,,,,,    , ,I ,"NVSS J014905-122537
",J0149-1225,8,116,5,,3.6,4.225352112676056,6.546266147667387
770,J0150-0725,0147-076,-07:25:48.4950269,01:50:02.69703864,-7.430137507472223,27.511237661,1216.0,5.123e-05,0.0016971,2.134583333333333e-07,4.714166666666667e-07,5.167554180374707e-07,-0.1102,1.6997,1.0,2015.0,160.817,-65.893,NED (fiducial),0.0177,,0.0177,,,15.6,R,A2,"ICRF J015002.6-072548 S/X; PMN J0150-0725
",J0150-0725,"2,5,8",43,3,,13.1,0.0,3.0
776,J0151-0922,,-09:22:47.712,01:51:19.5263,-9.37992,27.83135958333333,,,,,,,,,,,,,,,,,,,,,,,J0151-0922,5,171,5,,2.9,4.225352112676056,6.546266147667387
777,J0151-1719,0149-175,-17:19:55.0544865,01:51:48.04938476,-17.331959579583334,27.95020576983333,1237.0,1.053e-05,0.0003469,4.3875e-08,9.63611111111111e-08,1.0506967452159729e-07,0.1343,0.3476,1.0,2015.0,180.959,-72.964,,,,,,,20.4,R,V ,"ICRF J015148.0-171955 S/X; PKS 0149-175
",J0151-1719,8,-158,5,,2.2,7.447183098591549,8.969979715916175
778,J0151-1732,0148-177,-17:32:44.7180516,01:51:06.08334869,-17.545755014333334,27.775347286208333,1227.0,5.28e-06,0.0001664,2.2e-08,4.6222222222222224e-08,5.0759301371809306e-08,-0.0452,0.1664,1.0,2015.0,181.191,-73.227,NED (fiducial),0.6979,,0.6979,,,17.9,R,AQ,"ICRF J015106.0-173244 S/X; PKS 0148-177
",J0151-1732,"2,8",-142,6,,1.9,7.447183098591549,9.563500201492529
779,J0151-3435,0149-348,-34:35:13.8779444,01:51:23.48910943,-34.58718831788889,27.847871289291668,1231.0,1.292e-05,0.0004091,5.383333333333333e-08,1.136388888888889e-07,1.219752909746496e-07,0.4121,0.4151,1.0,2015.0,246.742,-75.152,NED (fiducial),1.31,,1.31,,,21.2,R,AQ,"ICRF J015123.4-343513 S/X; CGRaBS J0151-3435; PKS 0149-348
",J0151-3435,"2,5,8",-176,3,,5.1,7.447183098591549,8.028731911326197
780,J0151-3606,,-36:06:17.672,01:51:27.4432,-36.10490888888889,27.864346666666663,,,,,,,,,,,,,,,,,,,,,,,J0151-3606,5,-160,5,,5.5,7.447183098591549,8.969979715916175
781,J0152+0020,0150+000,+00:20:39.7114838,01:52:43.14997065,0.3443643010555555,28.179791544375,1253.0,7.36e-06,0.0002414,3.0666666666666663e-08,6.705555555555557e-08,7.373505274618107e-08,-0.2227,0.243,1.0,2015.0,153.624,-58.827,NED (fiducial),0.5779,,0.5779,,0.5779,18.9,R,AQ,"ICRF J015243.1+002039 S/X; PKS B0150+000; SDSS J015243.14+002039.6
",J0152+0020,"2,8",-45,3,,4.1,4.014084507042253,5.011274731011726
782,J0152+0147,0150+015,+01:47:17.3835810,01:52:39.61094189,1.7881621058333332,28.16504559120833,1250.0,1.348e-05,0.000425,5.6166666666666667e-08,1.1805555555555556e-07,1.307238956714033e-07,0.117,0.4258,1.0,2015.0,152.377,-57.541,NED (fiducial),0.08,,0.08,,,11.8,R,AL,"ICRF J015239.6+014717 S/X; 2MASX J01523964+0147167; 87GB 015005.1+013210
",J0152+0147,"2,8",-133,3,,2.1,7.447183098591549,8.028731911326197
788,J0152-0629,0150-067,-06:29:55.6903800,01:52:30.29407800,-6.498802883333333,28.126225325,1245.0,4.867e-05,0.00155,2.0279166666666666e-07,4.305555555555557e-07,4.753690473040872e-07,0.153,1.555,39.0,2015.0,160.81,-64.779,LITERATURE,,a,,,,18.7,R,V ,"PMN J0152-0629;; z from milliquas (http://quasars.org/milliquas.htm)
",J0152-0629,"5,8",51,4,,2.0,0.0,4.0
789,J0152-1412,0150-144,-14:12:39.3942321,01:52:32.01245428,-14.21094284225,28.133385226166663,1246.0,7.39e-06,0.0001917,3.079166666666666e-08,5.325e-08,6.104546564721333e-08,-0.1327,0.1925,1.0,2015.0,173.779,-70.773,NED (fiducial),1.35,,1.35,,,19.5,R,AQ,"ICRF J015232.0-141239 S/X; PKS 0150-14
",J0152-1412,"2,5,8",121,3,,7.5,4.225352112676056,5.182045973946585
791,J0152-2942,0150-299,-29:42:47.9275440,01:52:33.69290466,-29.713313206666665,28.14038710275,1247.0,1.054e-05,0.0003423,4.3916666666666666e-08,9.508333333333333e-08,1.0244841953717764e-07,-0.008,0.3423,1.0,2015.0,227.41,-76.325,NED (fiducial),1.2211,,1.221,,,17.6,R,AQ,"ICRF J015233.6-294247 S/X; CGRaBS J0152-2942; PMN J0152-2942; GALEXASC J015233.70-294248.4
",J0152-2942,"2,5,8",51,3,,2.8,0.0,3.0
795,J0153-1906,0150-193,-19:06:56.6864199,01:53:01.51111828,-19.11574622775,28.256296326166662,1256.0,9.11e-06,0.0003311,3.795833333333333e-08,9.197222222222225e-08,9.87178166332967e-08,-0.2831,0.3334,1.0,2015.0,186.642,-73.752,LITERATURE,,a,,,,17.0,R,V ,"ICRF J015301.5-190656 S/X; PKS 0150-193;; z from milliquas (http://quasars.org/milliquas.htm)
",J0153-1906,"2,5,8",-19,3,,2.2,21.285211267605632,21.495586028452585
796,J0153-3310,0150-334,-33:10:25.8620497,01:53:10.12174876,-33.17385056936111,28.292173953166664,1258.0,1.56e-05,0.0001379,6.5e-08,3.830555555555556e-08,6.653810602710959e-08,-0.3393,0.205,1.0,2015.0,241.062,-75.37,NED (fiducial),0.612,,0.61,,,17.2,R,AQ,"ICRF J015310.1-331025 S/X; PKS 0150-334; 1RXS J015309.8-331016
",J0153-3310,"2,5,8",-34,3,,4.6,21.285211267605632,21.495586028452585
802,J0154-0007,0152-003,-00:07:23.2345400,01:54:54.36474100,-0.1231207055555555,28.726519754166663,1272.0,3.4e-05,0.00107,1.4166666666666665e-07,2.9722222222222224e-07,3.292573479127001e-07,-0.401,1.0936,39.0,2015.0,154.982,-58.988,NED (fiducial),1.8292,,1.8277,,1.8277,18.7,R,AQ,"FBQS J0154-0007
",J0154-0007,"5,8",140,4,,8.2,4.225352112676056,5.818384696468256
803,J0154-0234,,-02:34:53.721,01:54:22.7988,-2.5815891666666664,28.594995,,,,,,,,,,,,,,,,,,,,,,,J0154-0234,8,-142,5,,0.8,7.447183098591549,8.969979715916175
804,J0155+0438,0152+043,+04:38:30.3487183,01:55:03.72546100,4.641763532861111,28.76552275416666,1275.0,2.142e-05,0.000545,8.925e-08,1.513888888888889e-07,1.7559041049893478e-07,-0.1449,0.548,1.0,2015.0,151.148,-54.707,NED (fiducial),1.132,,1.13,,,18.4,R,AQ,"ICRF J015503.7+043830 S/X; JVAS J0155+0438
",J0155+0438,"2,8",88,3,,3.8,0.0,3.0
806,J0155-1443,0153-149,-14:43:17.4384033,01:55:33.24247969,-14.721510667583331,28.888510332041665,1279.0,2.345e-05,0.0008324,9.770833333333333e-08,2.312222222222222e-07,2.497881465470268e-07,-0.3477,0.8422,3.0,2015.0,176.419,-70.593,,,,,,,    , ,R ,"NVSS J015533-144317; IVS B0153-149
",J0155-1443,2,157,4,,9.1,4.225352112676056,5.818384696468256
807,J0155-2514,,-25:14:24.015,01:55:16.8718,-25.24000416666667,28.82029916666666,,,,,,,,,,,,,,,,,,,,,,,J0155-2514,"5,8",-161,4,,3.7,7.447183098591549,8.453433391465719
808,J0155-4048,0153-410,-40:48:42.3570102,01:55:37.05930363,-40.81176583616666,28.904413765125,1280.0,1.667e-05,0.0004808,6.945833333333334e-08,1.3355555555555558e-07,1.4352951684787464e-07,-0.2557,0.4836,1.0,2015.0,263.011,-70.975,NED (fiducial),0.226,,0.226,,,16.9,R,A2,"ICRF J015537.0-404842 S/X; PKS 0153-410
",J0155-4048,5,-31,5,,4.9,21.285211267605632,21.86458823546892
811,J0156-0419,,-04:19:22.443,01:56:13.9846,-4.322900833333333,29.058269166666665,,,,,,,,,,,,,,,,,,,,,,,J0156-0419,"5,8",-1,4,,15.0,21.285211267605632,21.65779810383793
812,J0156-2412,0154-244,-24:12:52.5160000,01:56:29.71140000,-24.214587777777776,29.1237975,1286.0,,,,,,,,8.0,2000.0,205.308,-75.066,LITERATURE,,a,,,,18.8,R,AL,"PMN J0156-2412;; z from milliquas (http://quasars.org/milliquas.htm)
",J0156-2412,8,45,5,,1.0,0.0,5.0
813,J0156-3043,,-30:43:10.010,01:56:51.7359,-30.71944722222222,29.215566249999995,,,,,,,,,,,,,,,,,,,,,,,J0156-3043,5,154,5,,46.0,4.225352112676056,6.546266147667387
814,J0156-3935,0154-398,-39:35:58.2014100,01:56:37.30834900,-39.599500391666666,29.155451454166663,1289.0,0.000144,0.0093,6e-07,2.5833333333333333e-06,2.6243747505378303e-06,0.777,9.3906,39.0,2015.0,259.711,-71.596,LITERATURE,,a,,,,17.7,R,G ,"NVSS J015637-393555; WISE J015637.30-393558.2; 2MASS J01563731-3935584; GALEXASC J015637.35-393557.7;; z from milliquas (http://quasars.org/milliquas.htm)
",J0156-3935,5,20,5,,3.9,21.285211267605632,21.86458823546892
815,J0157+0011,0154-000,+00:11:24.4845719,01:57:10.53489653,0.1901346033055555,29.293895402208328,1297.0,8.11e-06,0.0002574,3.3791666666666667e-08,7.150000000000001e-08,7.908295746553907e-08,-0.3206,0.261,1.0,2015.0,155.655,-58.442,NED (fiducial),,a,,a,,22.2,r,G ,"ICRF J015710.5+001124 S/X; PMN J0157+0011; SDSS J015710.53+001124.4
",J0157+0011,"2,8",-30,3,,3.4,21.285211267605632,21.495586028452585
820,J0157-1043,0155-109,-10:43:40.9511200,01:57:41.55669200,-10.728041977777778,29.42315288333333,1303.0,0.00013133,0.00285,5.472083333333333e-07,7.916666666666667e-07,9.569729946924623e-07,0.481,3.0616,39.0,2015.0,169.653,-67.373,NED (fiducial),0.6185,,0.616,,,17.2,R,AQ,"AT20G J015741-104340;; double source (1995AJ....110.1492R, 1999ApJS..124..285R)
",J0157-1043,8,-130,5,,1.8,7.447183098591549,8.969979715916175
821,J0157-1825,0155-186,-18:25:00.6989000,01:57:43.27869700,-18.41686080555556,29.430327904166663,1306.0,0.00053133,0.0122,2.213875e-06,3.3888888888888893e-06,3.987055825349825e-06,0.12,12.2539,39.0,2015.0,186.674,-72.439,LITERATURE,,a,,,,19.0,R,V ,"PMN J0157-1825;; z from milliquas (http://quasars.org/milliquas.htm)
",J0157-1825,5,58,5,,20.6,0.0,5.0
822,J0158+0101,,+01:01:32.923,01:58:52.7708,1.0258119444444445,29.71987833333333,,,,,,,,,,,,,,,,,,,,,,,J0158+0101,8,12,5,,1.3,21.285211267605632,21.86458823546892
827,J0158-1413,0156-144,-14:13:07.1183786,01:58:43.71960408,-14.218643994055556,29.682165017,1314.0,1.024e-05,0.0002893,4.2666666666666665e-08,8.03611111111111e-08,9.037988805315188e-08,0.1399,0.2903,1.0,2015.0,176.842,-69.686,,,,,,,23.6,B,G ,"ICRF J015843.7-141307 S/X; PKS 0156-14
",J0158-1413,"2,8",-122,3,,7.8,7.447183098591549,8.028731911326197
832,J0159-0304,0157-033,-03:04:46.4525200,01:59:43.80707700,-3.0795701444444448,29.9325294875,1324.0,2.2e-05,0.00072,9.166666666666665e-08,2.0000000000000002e-07,2.1995119055016946e-07,-0.014,0.72,39.0,2015.0,160.045,-60.931,LITERATURE,,a,,,,18.4,R,G ,"PMN J0159-0304;; z from milliquas (http://quasars.org/milliquas.htm)
",J0159-0304,8,-32,5,,35.4,21.285211267605632,21.86458823546892
833,J0159-2740,,-27:40:38.260,01:59:43.3558,-27.67729444444445,29.93064916666666,,,,,,,,,,,,,,,,,,,,,,,J0159-2740,8,-97,5,,0.8,4.014084507042253,6.411932191600021
834,J0200+0322,0158+031,+03:22:49.5071994,02:00:40.81649371,3.3804186665,30.170068723791665,1333.0,5.69e-06,0.0001689,2.370833333333333e-08,4.691666666666667e-08,5.254811480002904e-08,-0.2352,0.1704,1.0,2015.0,154.309,-55.216,NED (fiducial),1.5809,,1.5801,,1.5817,19.3,R,AQ,"ICRF J020040.8+032249 S/X; JVAS J0200+0322
",J0200+0322,"2,8",161,3,,3.6,4.225352112676056,5.182045973946585
837,J0200-1356,0158-141,-13:56:17.9775451,02:00:58.31699854,-13.938327095861112,30.24298749391666,1336.0,1.333e-05,0.0004437,5.5541666666666666e-08,1.2325e-07,1.345230421058933e-07,-0.126,0.4445,1.0,2015.0,177.284,-69.094,LITERATURE,1.6,,,,,19.4,R,V ,"ICRF J020058.3-135617 S/X; CGRaBS J0200-1356;; z from milliquas (http://quasars.org/milliquas.htm)
",J0200-1356,8,70,5,,1.3,0.0,5.0
838,J0200-4010,0158-404,-40:10:58.3053222,02:00:11.83901802,-40.1828625895,30.049329241749994,1330.0,1.72e-05,0.0001549,7.166666666666666e-08,4.3027777777777785e-08,6.963642197216522e-08,0.381,0.2127,3.0,2015.0,259.851,-70.697,,,a,,,,19.9,R,V ,"PKS 0158-404
",J0200-4010,8,36,5,,2.7,0.0,5.0
839,J0201+0343,0159+034,+03:43:09.2588241,02:01:51.50875114,3.71923856225,30.464619796416663,1342.0,9.69e-06,0.0003076,4.0375e-08,8.544444444444445e-08,9.446710773070085e-08,-0.0478,0.3077,1.0,2015.0,154.488,-54.78,,0.9761,,1.897,,0.9761,21.7,R,AQ,"ICRF J020151.5+034309 S/X; PKS 0159+034
",J0201+0343,"2,8",11,3,,7.0,21.285211267605632,21.495586028452585
842,J0201-1132,0159-117,-11:32:33.4367118,02:01:57.17934857,-11.542621308833333,30.48824728570833,1344.0,5.42e-06,0.0001794,2.258333333333333e-08,4.9833333333333336e-08,5.452474685750812e-08,-0.3152,0.1815,1.0,2015.0,173.078,-67.262,NED (fiducial),0.6705,,0.6705,,,16.1,R,A1,"ICRF J020157.1-113233 S/X; 3C 057
",J0201-1132,"2,8",-30,3,,11.8,21.285211267605632,21.495586028452585
846,J0202-0017,,-00:17:48.310,02:02:14.2924,-0.2967527777777777,30.559551666666664,,,,,,,,,,,,,,,,,,,,,,,J0202-0017,"5,8",-111,4,,2.9,7.447183098591549,8.453433391465719
