Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
8508,J2205+0321,2202+031,+03:21:27.5658800,22:05:05.32412100,3.357657188888889,331.27218383749994,12529.0,0.00023,0.00339,9.583333333333334e-07,9.416666666666666e-07,1.34238165415766e-06,0.522,4.216,39.0,2015.0,63.578,-39.629,,0.9043,,0.9043,,0.9043,17.9,R,A ,"JVAS J2205+0321
",J2205+0321,5,88,5,,10.5,0.0,5.0
8513,J2206-0031,2204-007,-00:31:02.4952570,22:06:43.28260999,-0.5173597936111112,331.6803442082917,12542.0,6.5e-06,0.0001874,2.7083333333333328e-08,5.205555555555556e-08,5.8679025250324736e-08,0.0496,0.1875,1.0,2015.0,59.91,-42.372,NED (fiducial),1.0527,,1.053,,2.1963,18.7,R,AL,"ICRF J220643.2-003102 S/X; CGRaBS J2206-0031;; 2013ApJ...764..135S give z=1.053
",J2206-0031,"2,5,8",162,4,,3.0,4.225352112676056,5.818384696468256
8516,J2207+0041,2204+004,+00:41:57.3156900,22:07:19.77652100,0.6992543583333334,331.8324021708333,12546.0,2.267e-05,0.0007,9.445833333333333e-08,1.9444444444444445e-07,2.1617051102436245e-07,-0.109,0.7013,39.0,2015.0,61.327,-41.743,NED (fiducial),1.8976,,1.8976,,1.8976,20.3,R,AQ,"87GB 220445.9+002728
",J2207+0041,8,3,5,,3.1,21.285211267605632,21.86458823546892
8517,J2207+0052,,+00:52:32.538,22:07:38.0237,0.8757050000000001,331.9084320833333,,,,,,,,,,,,,,,,,,,,,,,J2207+0052,8,-6,5,,1.0,21.285211267605632,21.86458823546892
8519,J2207+2541,2205+254,+25:41:15.5320000,22:07:49.03234400,25.687647777777777,331.9543014333333,12553.0,7.2e-05,0.00122,3e-07,3.388888888888889e-07,4.335151923050711e-07,-0.269,1.2792,39.0,2015.0,82.654,-24.112,,2.8135000000000003,,2.8134,,2.8136,20.0,R,AQ,"NVSS J220749+254115
",J2207+2541,8,114,5,,16.2,4.225352112676056,6.546266147667387
8520,J2207+2735,2205+273,+27:35:36.3697500,22:07:24.05006400,27.593436041666667,331.8502086,12547.0,7.267e-05,0.00143,3.027916666666667e-07,3.972222222222223e-07,4.793723206251798e-07,-0.287,1.4737,39.0,2015.0,83.894,-22.581,,1.0435,,1.0435,,1.0435,19.1,R,AQ,"NVSS J220724+273536
",J2207+2735,"5,8",89,4,,4.4,0.0,4.0
8522,J2207-0002,2205-002,-00:02:15.1144838,22:07:55.24890584,-0.0375318010555555,331.9802037743333,12556.0,0.00181753,0.0278968,7.573041666666666e-06,7.74911111111111e-06,1.083511229699089e-05,-0.9996,39.0025,1.0,2015.0,60.672,-42.315,NED (fiducial),0.004,,6.5423,,,20.9,r,V ,"ICRF J220755.2-000215 X/Ka; AT20G J220755-000215
",J2207-0002,"2,8",-155,3,,2.0,7.447183098591549,8.028731911326197
8528,J2208+0353,,+03:53:04.580,22:08:12.7022,3.884605555555555,332.0529258333333,,,,,,,,,,,,,,,,,,,,,,,J2208+0353,5,-145,5,,5.1,7.447183098591549,8.969979715916175
8546,J2210+2013,2208+199,+20:13:24.0550061,22:10:51.65244733,20.223348612805555,332.7152185305416,12581.0,5.21e-06,0.0001456,2.170833333333333e-08,4.044444444444445e-08,4.528457303319492e-08,-0.1092,0.1459,1.0,2015.0,79.307,-28.735,NED (fiducial),1.2329,,1.2326,,1.2329,21.4,R,AQ,"ICRF J221051.6+201324 S/X; CGRaBS J2210+2013; NVSS J221051+201324; GALEXASC J221051.60+201321.9
",J2210+2013,"2,8",-136,5,,5.3,7.447183098591549,8.969979715916175
8548,J2211+0238,2208+024,+02:38:53.2579700,22:11:00.77737200,2.648127213888889,332.75323905,12582.0,3e-05,0.00132,1.25e-07,3.6666666666666667e-07,3.873449248514685e-07,-0.212,1.3239,39.0,2015.0,64.117,-41.217,NED (fiducial),1.81,,1.8003,,1.8003,19.0,R,AQ,"PMN J2211+0239
",J2211+0238,"5,8",-44,4,,4.1,4.014084507042253,5.666822251463041
8556,J2212+2355,2209+236,+23:55:40.5438259,22:12:05.96631459,23.92792884052778,333.02485964412494,12592.0,2.24e-06,3.1e-05,9.333333333333333e-09,8.611111111111111e-09,1.2121570994775865e-08,0.042,0.0315,1.0,2015.0,82.244,-26.087,NED (fiducial),1.1275,,1.1267,,1.1275,19.7,R,AQ,"ICRF J221205.9+235540 S/X DEF; PKS 2209+236
",J2212+2355,"1.4,2,5,8,15,24,43",36,3,,1.5,0.0,3.0
8557,J2212+2759,2210+277,+27:59:38.4496223,22:12:39.10311392,27.994013783972225,333.1629296413333,12600.0,1.115e-05,0.0002478,4.645833333333333e-08,6.883333333333333e-08,8.013037852185894e-08,-0.0342,0.2479,1.0,2015.0,85.149,-22.994,LITERATURE,0.602,,,,,17.1,R,AL,"ICRF J221239.1+275938 S/X; 87GB 221021.3+274446;; z from milliquas (http://quasars.org/milliquas.htm)
",J2212+2759,"2,5,8,15",-175,2,,2.5,7.447183098591549,7.7110658215286705
8564,J2213+2910,2211+289,+29:10:13.1124326,22:13:18.17442948,29.17030900905556,333.3257267894999,12608.0,0.00082362,0.0111759,3.43175e-06,3.104416666666667e-06,4.314686559101401e-06,-0.8454,14.9213,1.0,2015.0,86.054,-22.154,NED (fiducial),1.596,,1.6032,,1.6032,18.0,R,AQ,"ICRF J221318.1+291013 S/X; 87GB 221059.7+285502
",J2213+2910,"2,8",-100,3,,3.6,4.014084507042253,5.011274731011726
8580,J2217+0220,2215+020,+02:20:10.7118477,22:17:48.23793476,2.336308846583333,334.4509913948333,12655.0,5.1e-06,0.0001137,2.125e-08,3.1583333333333335e-08,3.805678711065586e-08,-0.1155,0.1143,1.0,2015.0,65.289,-42.705,NED (fiducial),3.57,,3.593,,3.5909,20.1,R,AQ,"ICRF J221748.2+022010 S/X; PKS 2215+02;; [VCV96] give z=3.581
",J2217+0220,"2,5,8,15",101,3,,1.0,0.0,3.0
8582,J2217+2421,2214+241,+24:21:45.9580153,22:17:00.82117644,24.36276611536111,334.2534215685,12646.0,5.54e-06,0.0001381,2.308333333333333e-08,3.836111111111112e-08,4.374635426148365e-08,-0.1479,0.1387,1.0,2015.0,83.522,-26.452,NED (fiducial),0.505,,0.505,,1.0001,19.2,R,AL,"ICRF J221700.8+242145 S/X; 87GB 221440.8+240647
",J2217+2421,"2,8,15",-11,3,,1.6,21.285211267605632,21.495586028452585
8583,J2217+3156,2215+316,+31:56:49.9958531,22:17:17.57641248,31.94722107030556,334.32323505200003,12650.0,6.49e-06,0.00013,2.7041666666666666e-08,3.611111111111111e-08,4.278461410367051e-08,-0.0329,0.13,1.0,2015.0,88.584,-20.453,NED (fiducial),2.1409,,2.1409,,2.1409,20.2,R,AQ,"ICRF J221717.5+315649 S/X; 87GB 221502.3+314142
",J2217+3156,"2,8",-159,3,,1.7,7.447183098591549,8.028731911326197
8585,J2218+0052,2215+006,+00:52:23.6199149,22:18:06.67699036,0.8732277541388889,334.5278207931666,12657.0,1.12e-05,0.0003433,4.666666666666666e-08,9.53611111111111e-08,1.0616502944670725e-07,0.0258,0.3433,1.0,2015.0,63.836,-43.718,NED (fiducial),1.2735,,1.2746,,1.2745,17.1,R,AQ,"ICRF J221806.6+005223 S/X; FIRST J221806.6+005223
",J2218+0052,8,-179,5,,1.9,7.447183098591549,8.969979715916175
8593,J2219+0229,2216+022,+02:29:45.4944700,22:19:30.78695400,2.495970686111112,334.87827897499994,12671.0,2.867e-05,0.00085,1.1945833333333333e-07,2.361111111111111e-07,2.645594190363599e-07,0.254,0.8591,39.0,2015.0,65.838,-42.92,NED (fiducial),2.2176,,2.2173,,2.2159,19.5,R,AQ,"PC 2216+0214
",J2219+0229,"5,8",-29,4,,10.5,21.285211267605632,21.65779810383793
8595,J2219+2120,2217+210,+21:20:53.1858207,22:19:44.17536675,21.348107172416665,334.93406402812496,12675.0,9.79e-06,0.0002481,4.0791666666666656e-08,6.891666666666669e-08,7.869535264003445e-08,-0.1201,0.2489,1.0,2015.0,81.951,-29.201,NED (fiducial),0.2738,,0.274,,,18.6,R,AL,"ICRF J221944.1+212053 S/X; 87GB 221719.9+210528; GALEXASC J221944.22+212053.8;; origin of z is unclear
",J2219+2120,8,6,5,,2.7,21.285211267605632,21.86458823546892
8596,J2219+2141,2217+214,+21:41:12.5598077,22:19:38.52160772,21.68682216880556,334.9105066988333,12673.0,1.259e-05,0.0003493,5.245833333333332e-08,9.702777777777777e-08,1.0858399864946597e-07,0.0204,0.3493,1.0,2015.0,82.174,-28.923,NED (fiducial),1.5291,,1.5295,,1.5291,18.4,R,AQ,"ICRF J221938.5+214112 S/X; JVAS J2219+2141
",J2219+2141,"2,8",71,3,,4.1,0.0,3.0
8598,J2219+2826,2217+281,+28:26:49.5942400,22:19:24.55479100,28.447109511111112,334.8523116291666,12670.0,4.6e-05,0.00107,1.9166666666666665e-07,2.9722222222222224e-07,3.416745360373971e-07,-0.507,1.125,39.0,2015.0,86.736,-23.539,,0.9308,,0.9308,,0.9308,19.3,R,AQ,"NVSS J221924+282649
",J2219+2826,8,14,5,,14.5,21.285211267605632,21.86458823546892
8601,J2220+0204,2217+018,+02:04:54.0491300,22:20:30.77317200,2.081680313888889,335.1282215499999,12682.0,5.933e-05,0.00257,2.4720833333333334e-07,7.138888888888889e-07,7.554261524476241e-07,0.62,2.6329,39.0,2015.0,65.639,-43.382,,1.5703,,1.5703,,1.5703,18.4,R,A ,"4C +01.70
",J2220+0204,8,-19,5,,13.7,21.285211267605632,21.86458823546892
8604,J2220+2628,,+26:28:04.475,22:20:22.0883,26.46790972222222,335.09203458333326,,,,,,,,,,,,,,,,,,,,,,,J2220+2628,"5,8",38,4,,4.9,0.0,4.0
8617,J2223+1453,,+14:53:59.715,22:23:07.0749,14.899920833333333,335.77947874999995,,,,,,,,,,,,,,,,,,,,,,,J2223+1453,"5,8",-3,4,,19.4,21.285211267605632,21.65779810383793
8618,J2223+2439,2220+244,+24:39:12.4300100,22:23:08.74200100,24.65345278055556,335.78642500416663,12709.0,3.667e-05,0.00072,1.5279166666666664e-07,2.0000000000000002e-07,2.434816098855483e-07,-0.533,0.7863,39.0,2015.0,84.957,-27.075,NED (fiducial),1.49,,1.4979,,1.4976,17.8,R,AQ,"NVSS J222308+243914
",J2223+2439,"5,8",-35,4,,2.5,21.285211267605632,21.65779810383793
8632,J2225+2118,2223+210,+21:18:06.4150291,22:25:38.04711467,21.30178195252778,336.4085296444583,12732.0,5.03e-06,0.0001042,2.095833333333333e-08,2.8944444444444444e-08,3.4915089098753524e-08,-0.0471,0.1043,1.0,2015.0,83.16,-30.087,NED (fiducial),1.96,,1.9593,,1.9596,17.6,R,AQ,"ICRF J222538.0+211806 S/X; JVAS J2225+2118
",J2225+2118,"2,5,8,15,43",-144,3,,3.1,7.447183098591549,8.028731911326197
8636,J2226+0052,2224+006,+00:52:11.3314982,22:26:46.53701435,0.8698143050555556,336.69390422645824,12741.0,5.24e-06,0.0001586,2.183333333333333e-08,4.405555555555557e-08,4.9167840771049945e-08,-0.1881,0.1595,1.0,2015.0,65.823,-45.357,NED (fiducial),2.2501,,2.263,,2.263,19.6,R,AQ,"ICRF J222646.5+005211 S/X; CGRaBS J2226+0052; NVSS J222646+005210
",J2226+0052,"2,5,8",158,5,,5.2,4.225352112676056,6.546266147667387
8640,J2227+0005,2224-001,+00:05:21.9735800,22:27:29.06017500,0.0894371055555555,336.8710840625,12747.0,2.467e-05,0.00081,1.0279166666666668e-07,2.25e-07,2.473683508259573e-07,-0.114,0.8114,39.0,2015.0,65.153,-46.006,NED (fiducial),1.5123,,1.5132,,1.5137,18.9,R,AQ,"NVSS J222729+000522
",J2227+0005,"5,8",63,4,,3.1,0.0,4.0
8641,J2227+0037,2225+003,+00:37:05.4293600,22:27:58.13133700,0.6181748222222222,336.99221390416665,12753.0,1.8e-05,0.00063,7.5e-08,1.7500000000000005e-07,1.90392608151288e-07,-0.41,0.6413,39.0,2015.0,65.837,-45.747,NED (fiducial),5.4165,,3.8098,,,18.5,R,AL,"NVSS J222758+003704;; 2020ApJ...898...18R give z<1.55
",J2227+0037,5,-155,5,,2.2,7.447183098591549,8.969979715916175
8642,J2227+0355,2224+036,+03:55:57.2752890,22:27:05.23033461,3.9325764691666665,336.7717930608749,12742.0,1.741e-05,0.0004764,7.254166666666667e-08,1.3233333333333334e-07,1.508298809367171e-07,-0.5449,0.5018,1.0,2015.0,69.041,-43.334,NED (fiducial),1.2603,,1.2603,,1.2603,17.2,R,AQ,"ICRF J222705.2+035557 S/X; 1RXS J222706.0+035603
",J2227+0355,"2,8",-65,3,,2.3,4.014084507042253,5.011274731011726
8646,J2228+2211,,+22:11:25.023,22:28:39.4939,22.190284166666668,337.16455791666664,,,,,,,,,,,,,,,,,,,,,,,J2228+2211,"5,8",-148,4,,13.2,7.447183098591549,8.453433391465719
8648,J2228+2807,2226+278,+28:07:01.1512400,22:28:31.83467400,28.116986455555555,337.13264447499995,12757.0,5.8e-05,0.00115,2.4166666666666665e-07,3.194444444444444e-07,3.840265036730043e-07,-0.639,1.2761,39.0,2015.0,88.309,-24.983,NED (fiducial),0.5897,b,0.5897,,0.5897,18.9,R,AQ,"NVSS J222831+280701
",J2228+2807,"5,8",60,4,,3.3,0.0,4.0
8651,J2228-0054,2226-011,-00:54:23.4674400,22:28:53.39309200,-0.9065187333333332,337.2224712166666,12763.0,4.2e-05,0.00146,1.7499999999999997e-07,4.055555555555555e-07,4.416929284090425e-07,-0.301,1.4747,39.0,2015.0,64.393,-46.923,NED (fiducial),4.3005,,4.3005,,,22.5,r,G ,"AT20G J222853-005424
",J2228-0054,"5,8",-48,4,,2.2,4.014084507042253,5.666822251463041
8652,J2228-0753,2226-081,-07:53:46.6421549,22:28:52.60756833,-7.896289487472222,337.2191982013749,12762.0,6.34e-06,0.0002086,2.6416666666666665e-08,5.794444444444444e-08,6.357852089379898e-08,-0.2345,0.21,1.0,2015.0,55.915,-51.176,NED (fiducial),0.6379,,0.6379,,0.6379,18.1,R,AQ,"ICRF J222852.6-075346 S/X; FBQS J2228-0753
",J2228-0753,2,86,4,,6.4,0.0,4.0
8657,J2229-0832,2227-088,-08:32:54.4355294,22:29:40.08433313,-8.548454313722223,337.4170180547083,12772.0,2.07e-06,3.09e-05,8.625e-09,8.583333333333332e-09,1.2100435261909725e-08,-0.007,0.0309,1.0,2015.0,55.222,-51.702,NED (fiducial),1.5601,,1.56,,1.5601,17.6,R,AQ,"ICRF J222940.0-083254 S/X DEF; PKS 2227-08
",J2229-0832,"1.4,2,5,8,15,24,43",-7,4,,1.3,21.285211267605632,21.65779810383793
8665,J2231+0655,2229+066,+06:55:40.3867700,22:31:57.39629800,6.92788521388889,337.9891512416666,12793.0,2.8e-05,0.00089,1.1666666666666665e-07,2.472222222222222e-07,2.7300532548660377e-07,-0.342,0.904,39.0,2015.0,73.08,-42.056,NED (fiducial),1.3,,,,1.2411,19.2,R,AQ,"PMN J2231+0655; GALEXASC J223157.44+065540.7
",J2231+0655,8,-114,5,,0.6,7.447183098591549,8.969979715916175
8667,J2231-0128,2228-017,-01:28:31.7596000,22:31:13.74724100,-1.475488777777778,337.8072801708333,12788.0,2.933e-05,0.00101,1.2220833333333332e-07,2.805555555555556e-07,3.060006442441189e-07,-0.375,1.0259,39.0,2015.0,64.317,-47.737,,,,,,,21.2,r,V ,"PMN J2231-0128
",J2231-0128,"5,8",-9,4,,3.2,21.285211267605632,21.65779810383793
8668,J2231-0943,2229-099,-09:43:59.8532709,22:31:58.23699867,-9.73329257525,337.99265416112496,12794.0,1.935e-05,0.0006904,8.0625e-08,1.9177777777777778e-07,2.0758928809346099e-07,-0.1188,0.6914,1.0,2015.0,54.108,-52.825,NED (fiducial),0.9183,,0.9183,,0.9183,17.5,R,AQ,"ICRF J223158.2-094359 S/X; NVSS J223158-094359
",J2231-0943,8,-130,5,,0.9,7.447183098591549,8.969979715916175
8672,J2232+2958,2229+297,+29:58:25.1894800,22:32:11.54626100,29.973663744444444,338.0481094208333,12796.0,4.4e-05,0.00104,1.833333333333333e-07,2.8888888888888885e-07,3.296642224425051e-07,-0.545,1.0962,39.0,2015.0,90.186,-23.902,,2.1271,,2.1271,,2.1271,15.9,R,AQ,"NVSS J223211+295825
",J2232+2958,"5,8",55,4,,12.4,0.0,4.0
8676,J2233+1616,2230+160,+16:16:52.1357200,22:33:08.90185800,16.28114881111111,338.287091075,12805.0,6.733e-05,0.00198,2.805416666666666e-07,5.5e-07,6.123869585442519e-07,0.164,1.9883,39.0,2015.0,81.165,-35.142,NED (fiducial),3.3514,,3.351,,3.3514,19.2,R,AQ,"NVSS J223308+161652
",J2233+1616,5,86,5,,5.1,0.0,5.0
8680,J2233-0750,2230-081,-07:50:43.1757800,22:33:34.88927700,-7.845326605555555,338.3953719875,12808.0,3.933e-05,0.00136,1.63875e-07,3.777777777777778e-07,4.111820773193826e-07,0.234,1.3683,39.0,2015.0,57.047,-52.106,NED (fiducial),1.4308,,1.4297,,1.4308,18.1,R,AQ,"FBQS J2233-0750
",J2233-0750,"5,8",20,4,,7.8,21.285211267605632,21.65779810383793
8696,J2237+2921,,+29:21:53.873,22:37:04.3541,29.364964722222226,339.2681420833333,,,,,,,,,,,,,,,,,,,,,,,J2237+2921,5,-9,5,,2.4,21.285211267605632,21.86458823546892
8701,J2238+0412,2235+039,+04:12:31.5980900,22:38:19.30678400,4.208777247222223,339.58044493333324,12849.0,3.733e-05,0.00124,1.5554166666666666e-07,3.444444444444445e-07,3.777629879328921e-07,0.291,1.2529,39.0,2015.0,72.08,-45.118,NED (fiducial),1.009,,1.009,,1.0133,16.4,R,AQ,"NVSS J223819+041231
",J2238+0412,5,-14,5,,5.0,21.285211267605632,21.86458823546892
8704,J2238+2749,2235+275,+27:49:52.7733823,22:38:12.87363736,27.831325939527776,339.55364015566664,12847.0,8.4e-06,0.0001687,3.5e-08,4.686111111111111e-08,5.616006758784124e-08,-0.1507,0.1701,1.0,2015.0,90.098,-26.416,NED (fiducial),0.8347,,0.835,,0.8347,18.8,R,AQ,"ICRF J223812.8+274952 S/X; CGRaBS J2238+2749
",J2238+2749,8,-30,5,,11.5,21.285211267605632,21.86458823546892
8708,J2239+1222,2237+121,+12:22:24.4173617,22:39:31.96391939,12.37344926713889,339.8831829974583,12860.0,1.024e-05,0.0003105,4.2666666666666665e-08,8.625000000000002e-08,9.579100921584245e-08,0.0964,0.3109,1.0,2015.0,79.641,-39.165,NED (fiducial),1.4831,,1.483,,1.4832,17.0,R,AQ,"ICRF J223931.9+122224 S/X; SDSS J223931.96+122224.4; GALEXASC J223931.92+122225.7
",J2239+1222,"2,8",7,3,,2.0,21.285211267605632,21.495586028452585
8709,J2239+2300,2237+227,+23:00:18.0326900,22:39:27.69211400,23.00500908055556,339.86538380833326,12857.0,7.267e-05,0.00251,3.027916666666667e-07,6.972222222222223e-07,7.508652126296258e-07,0.561,2.5795,39.0,2015.0,87.321,-30.59,NED (fiducial),2.932,,2.9317,,2.9318,18.2,R,AQ,"SDSS J223927.69+230018.0
",J2239+2300,5,-167,5,,3.3,7.447183098591549,8.969979715916175
8716,J2240-0836,2237-088,-08:36:28.7490878,22:40:13.40863765,-8.607985857722221,340.05586932354163,12867.0,2.524e-05,0.0003998,1.0516666666666665e-07,1.1105555555555557e-07,1.5213677026783668e-07,0.0994,0.4097,1.0,2015.0,57.576,-53.89,NED (fiducial),0.5806,,0.5806,,0.5806,16.8,R,AQ,"ICRF J224013.4-083628 S/X; AT20G J224013-083628
",J2240-0836,"2,8",146,3,,3.9,4.225352112676056,5.182045973946585
8740,J2244+2600,2242+257,+26:00:20.7017991,22:44:35.14726034,26.00575049975,341.1464469180833,12899.0,1.043e-05,0.000194,4.3458333333333334e-08,5.3888888888888886e-08,6.655489233789041e-08,-0.1495,0.1963,1.0,2015.0,90.336,-28.719,NED (fiducial),2.04,,2.042,,2.0479,18.8,R,AQ,"ICRF J224435.1+260020 S/X; CGRaBS J2244+2600
",J2244+2600,8,-67,5,,1.2,4.014084507042253,6.411932191600021
8742,J2245+0324,2242+031,+03:24:08.8639113,22:45:28.28475081,3.402462197583333,341.3678531283749,12902.0,7.08e-06,0.0002153,2.95e-08,5.980555555555557e-08,6.666250192122755e-08,-0.1484,0.2161,1.0,2015.0,73.151,-46.929,NED (fiducial),1.3496,,1.3496,,1.3497,17.6,R,AQ,"ICRF J224528.2+032408 S/X; CGRaBS J2245+0324
",J2245+0324,"2,8",40,3,,4.7,0.0,3.0
8752,J2247+0000,2244-002,+00:00:06.4623909,22:47:30.19599756,0.0017951085833333,341.8758166565,12923.0,5.41e-06,0.0001786,2.2541666666666665e-08,4.9611111111111134e-08,5.449210109081266e-08,-0.2862,0.1804,1.0,2015.0,70.146,-49.728,NED (fiducial),0.1081,,0.949,,1.9044,18.1,R,AL,"ICRF J224730.1+000006 S/X; NVSS J224730+000007;; NED give z=0.094 from 2002A&A...386...97J with not clear origin, NED also has redshift data points 0.415 and 0.949; 2013ApJ...764..135S give emission z=0.0949; 2013AJ....146..163S give z>0.898
",J2247+0000,"2,5,8",-47,3,,1.7,4.014084507042253,5.011274731011726
8753,J2247+0310,2245+029,+03:10:42.3530905,22:47:58.68205940,3.1784314140277776,341.9945085808333,12929.0,6.63e-06,0.0002071,2.7625e-08,5.7527777777777776e-08,6.379843085222903e-08,-0.2032,0.2084,1.0,2015.0,73.604,-47.518,NED (fiducial),1.5757,,1.571,,1.5755,19.7,R,AQ,"ICRF J224758.6+031042 S/X; PKS 2245+029
",J2247+0310,"2,8",73,3,,2.5,0.0,3.0
8769,J2249+1331,2247+132,+13:31:09.4776306,22:49:44.94730908,13.519299341833332,342.4372804545,12946.0,1.342e-05,0.0002407,5.5916666666666674e-08,6.68611111111111e-08,8.617545954775553e-08,0.0819,0.2422,1.0,2015.0,83.105,-39.761,NED (fiducial),0.7676,,0.7678,,0.7676,18.0,R,AQ,"ICRF J224944.9+133109 S/X; 4C +13.84
",J2249+1331,8,-122,107,,13.4,7.447183098591549,107.25884828816665
8770,J2249+2107,2246+208,+21:07:02.8353838,22:49:00.56671627,21.11745427327778,342.2523613177916,12940.0,5.3e-06,0.000133,2.2083333333333333e-08,3.6944444444444447e-08,4.229969717785048e-08,0.0881,0.1332,1.0,2015.0,88.264,-33.386,NED (fiducial),1.2787,,1.2793,,1.2787,20.4,R,AQ,"ICRF J224900.5+210702 S/X; PKS 2246+208
",J2249+2107,"2,8",-2,3,,2.0,21.285211267605632,21.495586028452585
8773,J2250+1419,2247+140,+14:19:52.0865417,22:50:25.34549853,14.331135150472225,342.60560624387494,12954.0,0.0001263,0.0021646,5.262499999999999e-07,6.012777777777778e-07,7.883566942784573e-07,0.4187,2.4117,3.0,2015.0,83.89,-39.197,NED (fiducial),0.2346,,0.235,,0.235,17.2,R,A1,"NVSS J225025+141952
",J2250+1419,"2,8",155,3,,84.5,4.225352112676056,5.182045973946585
8784,J2251+1848,2249+185,+18:48:40.0670793,22:51:34.72701339,18.81112974425,342.89469588912493,12968.0,0.00013257,0.0035485,5.523749999999999e-07,9.856944444444444e-07,1.1157900373577502e-06,0.4996,3.6999,3.0,2015.0,87.353,-35.648,NED (fiducial),1.757,,1.7628,,1.7627,18.2,R,AQ,"3C 454
",J2251+1848,"5,8",-156,4,,8.0,7.447183098591549,8.453433391465719
8785,J2251+2217,2249+220,+22:17:37.2492600,22:51:53.49526100,22.29368035,342.9728969208333,12970.0,3.267e-05,0.00079,1.3612499999999998e-07,2.1944444444444445e-07,2.530202241214111e-07,0.313,0.8076,39.0,2015.0,89.69,-32.75,NED (fiducial),3.668,,3.6712,,3.6713,19.6,R,AQ,"87GB 224928.1+220114
",J2251+2217,5,-18,5,,2.1,21.285211267605632,21.86458823546892
8789,J2252+1245,,+12:45:10.886,22:52:32.1873,12.753023888888888,343.13411375,,,,,,,,,,,,,,,,,,,,,,,J2252+1245,"5,8",164,4,,1.6,4.225352112676056,5.818384696468256
8798,J2253+1404,,+14:04:36.905,22:53:54.2370,14.076918055555556,343.4759875,,,,,,,,,,,,,,,,,,,,,,,J2253+1404,8,118,5,,4.0,4.225352112676056,6.546266147667387
8800,J2253+1942,2250+190,+19:42:34.6286731,22:53:07.36916889,19.70961907586111,343.28070487037496,12986.0,2.42e-06,4.04e-05,1.0083333333333333e-08,1.1222222222222221e-08,1.4698555945455072e-08,-0.0797,0.0407,1.0,2015.0,88.326,-35.091,NED (fiducial),0.284,,0.282,,0.284,16.0,R,AL,"ICRF J225307.3+194234 S/X DEF; CGRaBS J2253+1942
",J2253+1942,"2,8,15",176,7,,1.0,4.225352112676056,8.17640510714189
8805,J2254+0054,2251+006,+00:54:20.9549859,22:54:04.40612493,0.9058208294166666,343.51835885387493,12995.0,6.28e-06,0.0001712,2.6166666666666666e-08,4.755555555555556e-08,5.4277566166518914e-08,-0.0867,0.1715,1.0,2015.0,72.959,-50.221,NED (fiducial),0.9388,,0.9388,,,19.7,R,AL,"ICRF J225404.4+005420 S/X; PKS 2251+006
",J2254+0054,"2,8",63,3,,7.6,0.0,3.0
8808,J2254+2445,2251+244,+24:45:23.4229729,22:54:09.34189937,24.75650638136111,343.5389245807083,12996.0,6.35e-06,0.0001652,2.6458333333333334e-08,4.5888888888888894e-08,5.179838106609119e-08,-0.1276,0.1657,1.0,2015.0,91.713,-30.911,NED (fiducial),2.342,,2.328,,,17.5,R,AQ,"ICRF J225409.3+244523 S/X; 4C +24.61
",J2254+2445,"2,5,8",10,3,,5.0,21.285211267605632,21.495586028452585
8812,J2255+2410,,+24:10:11.344,22:55:15.3744,24.16981777777778,343.81406,,,,,,,,,,,,,,,,,,,,,,,J2255+2410,8,3,5,,2.7,21.285211267605632,21.86458823546892
8816,J2256+1305,,+13:05:41.649,22:56:24.2725,13.0949025,344.10113541666664,,,,,,,,,,,,,,,,,,,,,,,J2256+1305,5,-26,5,,60.6,21.285211267605632,21.86458823546892
8818,J2256+2618,,+26:18:43.660,22:56:39.1634,26.31212777777778,344.1631808333333,,,,,,,,,,,,,,,,,,,,,,,J2256+2618,8,161,5,,1.6,4.225352112676056,6.546266147667387
8822,J2257+0243,2254+024,+02:43:17.5116538,22:57:17.56309534,2.7215310149444445,344.3231795639166,13027.0,3.76e-06,7.91e-05,1.5666666666666665e-08,2.197222222222222e-08,2.6975352336682284e-08,-0.2732,0.0817,1.0,2015.0,75.766,-49.406,NED (fiducial),2.081,,2.0901,,2.09,18.0,R,AQ,"ICRF J225717.5+024317 S/X; JVAS J2257+0243
",J2257+0243,"2,8",161,3,,8.4,4.225352112676056,5.182045973946585
8830,J2258+0203,2256+017,+02:03:42.2868289,22:58:57.75271052,2.061746341361111,344.7406362938333,13040.0,9.21e-06,0.0002578,3.8375e-08,7.16111111111111e-08,8.123352638266329e-08,-0.4481,0.2671,1.0,2015.0,75.586,-50.177,NED (fiducial),2.6677,,2.6679,,2.6678,18.3,R,AQ,"ICRF J225857.7+020342 S/X; JVAS J2258+0203
",J2258+0203,"2,8",135,3,,3.9,4.225352112676056,5.182045973946585
