J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
J0424+0805,0422+079,+08:05:17.3271370,04:24:57.60286442,8.088146426944444,66.24001193508333,2901.0,5.89e-06,0.0001704,2.4541666666666663e-08,4.733333333333333e-08,5.3205405369312935e-08,0.0386,0.1704,1.0,2015.0,186.529,-27.48,NED (fiducial),3.08,,3.085,,,20.0,R,AQ,"ICRF J042457.6+080517 S/X; CGRaBS J0424+0805
",J0424+0805,"2,5,8",-25,3,,1.6,21.285211267605632,21.495586028452585
J0424+1442,0421+145,+14:42:16.6822395,04:24:23.49073434,14.704633955416666,66.09787805975,2894.0,1.667e-05,0.0004706,6.945833333333334e-08,1.3072222222222225e-07,1.4697586864946532e-07,-0.4503,0.486,1.0,2015.0,180.632,-23.544,,3.55,,3.55,,,19.7,R,AQ,"ICRF J042423.4+144216 S/X; JVAS J0424+1442
",J0424+1442,"2,8",108,3,,6.0,0.0,3.0
J0424+4636,0421+464,+46:36:32.2808179,04:24:39.16523934,46.60896689386112,66.16318849724999,2896.0,6.233e-05,0.0008584,2.597083333333333e-07,2.384444444444445e-07,2.978034367271694e-07,0.0868,0.8624,1.0,2015.0,156.377,-1.948,,,,,,,    , ,AL,"ICRF J042439.1+463632 S/X; 87GB 042102.2+462934
",J0424+4636,"2,8,24",92,3,,2.5,0.0,3.0
J0424-2743,0422-278,-27:43:43.9900000,04:24:18.59700000,-27.72888611111111,66.0774875,2893.0,,,,,,,,8.0,2000.0,226.602,-43.146,NED (fiducial),0.0497,,,,,16.5,V,G ,"PKS 0422-278
",J0424-2743,"2,8",-76,3,,58.4,4.014084507042253,5.011274731011726
J0424-3756,0422-380,-37:56:20.7843026,04:24:42.24370316,-37.93910675072222,66.17601542983334,2897.0,3.6e-06,5.11e-05,1.4999999999999995e-08,1.4194444444444445e-08,1.8477836150759496e-08,0.0448,0.0512,1.0,2015.0,240.653,-44.4,NED (fiducial),0.7825,,0.7825,,,18.0,R,AQ,"ICRF J042442.2-375620 S/X; PKS 0422-380
",J0424-3756,"2,8",61,8,,2.5,0.0,8.0
J0424-3848,0422-389,-38:48:41.6431129,04:24:33.71620990,-38.81156753136111,66.14048420791667,2895.0,1.39e-05,0.000419,5.7916666666666666e-08,1.1638888888888888e-07,1.2483200643200418e-07,-0.3657,0.4238,1.0,2015.0,241.873,-44.461,NED (fiducial),2.346,,2.346,,,18.7,R,AQ,"ICRF J042433.7-384841 S/X; PKS 0422-389
",J0424-3848,"2,8",-143,5,,8.5,7.447183098591549,8.969979715916175
J0425+0833,0422+084,+08:33:32.4615400,04:25:38.64932100,8.559017094444446,66.4110388375,2908.0,4.467e-05,0.00146,1.86125e-07,4.055555555555555e-07,4.453655799006843e-07,0.296,1.4761,39.0,2015.0,186.216,-27.064,,,,,,,    , ,R ,"NVSS J042538+083332; MITG J0425+0832
",J0425+0833,"5,8",-76,4,,6.8,4.014084507042253,5.666822251463041
J0425+2235,0422+224,+22:35:07.2499766,04:25:41.94564372,22.585347215722223,66.42477351550001,2909.0,5.512e-05,0.0011229,2.296666666666667e-07,3.119166666666667e-07,3.77171787316527e-07,-0.2137,1.1433,1.0,2015.0,174.386,-18.235,LITERATURE,,a,,,,19.9,R,AQ,"ICRF J042541.9+223507 S/X; 87GB 042243.5+222828;; z from milliquas (http://quasars.org/milliquas.htm)
",J0425+2235,"2,8",150,3,,2.1,4.225352112676056,5.182045973946585
J0425-1103,0423-111,-11:03:50.8429800,04:25:44.44283500,-11.06412305,66.43517847916667,2910.0,6.133e-05,0.00157,2.555416666666666e-07,4.361111111111111e-07,5.030800017864783e-07,0.001,1.57,39.0,2015.0,206.078,-37.31,LITERATURE,,a,,,,21.0,R,V ,"NVSS J042544-110350;; z from milliquas (http://quasars.org/milliquas.htm)
",J0425-1103,5,87,5,,4.6,0.0,5.0
J0425-1612,0423-163,-16:12:40.2354124,04:25:53.57355602,-16.211176503444445,66.47322315008333,2911.0,1.949e-05,0.0005555,8.120833333333335e-08,1.543055555555556e-07,1.7289012632369008e-07,0.4132,0.5705,1.0,2015.0,212.096,-39.366,,,,,,,24.6,B,V ,"ICRF J042553.5-161240 S/X; PKS 0423-163
",J0425-1612,"2,8",-130,3,,22.3,7.447183098591549,8.028731911326197
J0425-2451,0422-249,-24:51:28.4743500,04:25:02.38169800,-24.857909541666668,66.25992374166667,2902.0,0.00014133,0.00316,5.888749999999999e-07,8.777777777777778e-07,1.0276132830517253e-06,0.081,3.1661,39.0,2015.0,222.856,-42.311,,,,,,,19.0,V,G ,"PKS 0422-249
",J0425-2451,8,-98,5,,3.9,4.014084507042253,6.411932191600021
J0426+0518,0423+051,+05:18:19.8722293,04:26:36.60410172,5.305520063694444,66.6525170905,2917.0,4.44e-06,0.000125,1.85e-08,3.472222222222222e-08,3.93059341452674e-08,-0.0518,0.1251,1.0,2015.0,189.363,-28.771,NED (fiducial),1.333,,1.33,,,18.8,R,AQ,"ICRF J042636.6+051819 S/X; PKS 0423+051
",J0426+0518,"2,8,15",147,3,,2.6,4.225352112676056,5.182045973946585
J0426+1257,0424+128,+12:57:02.2522615,04:26:54.06521880,12.950625628194445,66.725271745,2922.0,1.56e-05,0.0004576,6.5e-08,1.2711111111111112e-07,1.4202123159623185e-07,-0.4478,0.4714,1.0,2015.0,182.547,-24.159,,,,,,,    , ,R ,"ICRF J042654.0+125702 S/X; 87GB 042406.3+125024
",J0426+1257,"2,8",-147,3,,33.9,7.447183098591549,8.028731911326197
J0426+2327,0423+233,+23:27:39.6334845,04:26:55.73479617,23.46100930125,66.73222831737499,2923.0,5.4e-06,0.0001016,2.25e-08,2.8222222222222225e-08,3.4964288376399426e-08,-0.1909,0.1035,1.0,2015.0,173.888,-17.446,NED (fiducial),0.55,,0.55,,,20.1,R,G ,"ICRF J042655.7+232739 S/X; CGRaBS J0426+2327
",J0426+2327,"2,8",-19,3,,3.7,21.285211267605632,21.495586028452585
J0426+2350,0423+237,+23:50:26.5850659,04:26:55.97027592,23.840718073861108,66.733209483,2924.0,7.48e-06,0.0001628,3.1166666666666674e-08,4.522222222222222e-08,5.345760377544645e-08,-0.1695,0.1643,1.0,2015.0,173.589,-17.195,,,,,,,    , ,V ,"ICRF J042655.9+235026 S/X; CGRaBS J0426+2350
",J0426+2350,"2,8",-61,3,,3.5,4.014084507042253,5.011274731011726
J0426+2952,0423+297,+29:52:22.9339785,04:26:30.22613530,29.87303721625,66.62594223041667,2914.0,1.247e-05,0.0002295,5.1958333333333344e-08,6.375e-08,7.806399895964478e-08,0.076,0.2302,1.0,2015.0,168.866,-13.241,NED (fiducial),2.291,,2.291,,,18.5,R,AQ,"ICRF J042630.2+295222 S/X; JVAS J0426+2952
",J0426+2952,2,-123,4,,28.4,7.447183098591549,8.453433391465719
J0426+5755,0422+578,+57:55:09.1539500,04:26:53.13625800,57.919209430555554,66.72140107499999,2920.0,9.933e-05,0.00091,4.13875e-07,2.527777777777778e-07,3.349854502855988e-07,0.671,1.1049,39.0,2015.0,148.49,6.177,,,,,,,22.2,B,V ,"4C +57.10
",J0426+5755,8,-84,5,,1.0,4.014084507042253,6.411932191600021
J0426+6825,0421+683,+68:25:52.9295037,04:26:50.07006475,68.43136930658333,66.70862526979167,2919.0,1.668e-05,0.0001001,6.95e-08,2.780555555555556e-08,3.776128043057802e-08,-0.1746,0.105,1.0,2015.0,140.696,13.359,,,,,,,18.7,R,G ,"ICRF J042650.0+682552 S/X; 4C +68.05
",J0426+6825,"2,8",-52,3,,11.3,4.014084507042253,5.011274731011726
J0427+0457,0425+048,+04:57:08.3254954,04:27:47.57053384,4.952312637611112,66.94821055766666,2934.0,6.17e-06,0.0001323,2.5708333333333334e-08,3.675e-08,4.4794592921709735e-08,-0.4766,0.1427,1.0,2015.0,189.886,-28.731,NED (fiducial),0.517,,0.517,,,18.9,R,AQ,"ICRF J042747.5+045708 S/X; PKS 0425+048
",J0427+0457,"1.4,2,5,8,15",-105,3,,2.7,4.014084507042253,5.011274731011726
J0427+3537,0424+355,+35:37:23.7776000,04:27:37.83978900,35.623271555555554,66.9076657875,2932.0,0.00011667,0.00247,4.86125e-07,6.861111111111111e-07,7.917669184374412e-07,-0.488,2.5935,39.0,2015.0,164.731,-9.157,,,,,,,20.7,G,V ,"NVSS J042737+353724
",J0427+3537,5,34,5,,5.4,21.285211267605632,21.86458823546892
J0427+4133,0424+414,+41:33:01.0998935,04:27:46.04553876,41.55030552597222,66.94185641149998,2933.0,8.05e-06,0.0001173,3.354166666666666e-08,3.2583333333333344e-08,4.113111882391879e-08,0.1606,0.1193,1.0,2015.0,160.41,-5.064,,,,,,,    , ,I ,"ICRF J042746.0+413301 S/X; NVSS J042746+413300; WISEA J042746.09+413300.9
",J0427+4133,"2,8",-84,3,,1.5,4.014084507042253,5.011274731011726
J0427+5618,0423+561,+56:18:35.1983000,04:27:50.22809500,56.30977730555555,66.95928372916666,2935.0,6.6e-05,0.00058,2.75e-07,1.611111111111111e-07,2.218698040431265e-07,-0.719,0.7407,39.0,2015.0,149.75,5.159,,,,,,,    , ,I ,"87GB 042345.4+561159
",J0427+5618,8,-76,5,,0.4,4.014084507042253,6.411932191600021
J0427-0700,0425-071,-07:00:31.2635421,04:27:26.15922279,-7.00868431725,66.858996761625,2929.0,4.92e-06,0.00015,2.05e-08,4.166666666666666e-08,4.636921480319378e-08,-0.1823,0.1508,1.0,2015.0,201.84,-35.09,LITERATURE,2.0,,,,,20.3,R,AQ,"ICRF J042726.1-070031 S/X; AT20G J042726-070031;; z from milliquas (http://quasars.org/milliquas.htm)
",J0427-0700,8,96,14,,0.6,0.0,14.0
J0427-1302,0424-131,-13:02:53.7164294,04:27:07.30526108,-13.048254563722224,66.78043858783332,2925.0,2.146e-05,0.0008995,8.941666666666668e-08,2.498611111111112e-07,2.646098451608584e-07,-0.5632,0.9181,3.0,2015.0,208.526,-37.845,NED (fiducial),2.159,,2.166,,,17.3,R,AQ,"PKS 0424-13
",J0427-1302,8,170,5,,35.7,4.225352112676056,6.546266147667387
J0428+1732,0425+174,+17:32:23.5875599,04:28:35.63368135,17.539885433305557,67.14847367229166,2939.0,7.82e-06,0.0002328,3.258333333333333e-08,6.466666666666666e-08,7.174277877351656e-08,-0.1651,0.2337,1.0,2015.0,178.943,-20.972,NED (fiducial),3.317,,3.317,,,18.1,R,AL,"ICRF J042835.6+173223 S/X; CGRaBS J0428+1732; GALEXMSC J042835.60+173225.3
",J0428+1732,8,150,5,,0.7,4.225352112676056,6.546266147667387
J0428+3259,0424+328,+32:59:52.0442031,04:28:05.80875891,32.99779005641667,67.02420316212499,2936.0,9.89e-06,0.0001661,4.1208333333333343e-08,4.6138888888888886e-08,5.7647770594324883e-08,-0.3069,0.1741,1.0,2015.0,166.749,-10.875,NED (fiducial),0.476,,0.476,,,21.4,R,AQ,"ICRF J042805.8+325952 S/X; CGRaBS J0428+3259
",J0428+3259,"2,8,15",107,3,,2.3,0.0,3.0
J0428-3756,0426-380,-37:56:19.5807148,04:28:40.42426920,-37.938772420777774,67.168434455,2941.0,2.88e-06,3.96e-05,1.1999999999999998e-08,1.1000000000000001e-08,1.4510949222367709e-08,0.1128,0.0402,1.0,2015.0,240.708,-43.618,NED (fiducial),1.11,,1.111,,,17.2,R,AL,"ICRF J042840.4-375619 S/X; PKS 0426-380
",J0428-3756,"5,8,24",104,3,,0.9,0.0,3.0
J0429+0326,,+03:26:54.326,04:29:52.7387,3.448423888888889,67.46974458333332,,,,,,,,,,,,,,,,,,,,,,,J0429+0326,8,-178,5,,2.3,7.447183098591549,8.969979715916175
J0429+1815,0426+181,+18:15:52.1779757,04:29:29.15367026,18.26449388213889,67.37147362608333,2952.0,1.059e-05,0.0002532,4.412499999999999e-08,7.033333333333334e-08,8.186912395276027e-08,-0.374,0.2618,1.0,2015.0,178.488,-20.349,LITERATURE,1.9,,,,,20.5,R,AQ,"ICRF J042929.1+181552 S/X; 87GB 042635.3+180917;; z from milliquas (http://quasars.org/milliquas.htm)
",J0429+1815,"2,5,8",-110,3,,1.3,7.447183098591549,8.028731911326197
J0429+2724,0426+273,+27:24:37.8761387,04:29:52.96076689,27.41052114963889,67.47066986204166,2958.0,2.74e-06,4.43e-05,1.1416666666666666e-08,1.2305555555555556e-08,1.5941877250469712e-08,-0.0039,0.0443,1.0,2015.0,171.261,-14.337,,,a,,,,19.6,R,AL,"ICRF J042952.9+272437 S/X; B2 0426+27C
",J0429+2724,"8,15",-168,5,,1.9,7.447183098591549,8.969979715916175
J0429+2912,0425+291,+29:12:35.5257100,04:29:07.63693200,29.209868252777778,67.28182054999999,2946.0,3.467e-05,0.00118,1.444583333333333e-07,3.277777777777778e-07,3.511931648165005e-07,-0.118,1.1814,39.0,2015.0,169.765,-13.264,,,,,,,    , ,R ,"87GB 042600.3+290603
",J0429+2912,5,-13,5,,6.1,21.285211267605632,21.86458823546892
J0429+3319,0426+332,+33:19:01.8585069,04:29:52.72114786,33.317182918583335,67.46967144941665,2957.0,1.014e-05,0.000192,4.225e-08,5.333333333333333e-08,6.396054428662511e-08,-0.2082,0.195,1.0,2015.0,166.767,-10.384,,,,,,,19.0,R,V ,"ICRF J042952.7+331901 S/X; NVSS J042952+331902
",J0429+3319,"5,8",-50,3,,7.2,4.014084507042253,5.011274731011726
J0429+6710,0424+670,+67:10:16.5340956,04:29:06.02519959,67.171259471,67.27510499829165,2945.0,0.00027969,0.0017523,1.1653749999999998e-06,4.8675e-07,6.643462761972555e-07,0.1703,1.841,1.0,2015.0,141.801,12.67,NED (fiducial),0.324,,0.324,,,21.5,R,AQ,"ICRF J042906.0+671016 S/X; 87GB 042407.8+670338
",J0429+6710,8,-12,5,,6.5,21.285211267605632,21.86458823546892
J0429-3629,0427-365,-36:29:18.7888500,04:29:39.74451000,-36.48855245833334,67.41560212499999,2954.0,0.00021867,0.00843,9.111249999999998e-07,2.3416666666666666e-06,2.4535671521084617e-06,-0.646,8.6102,39.0,2015.0,238.733,-43.322,,,,,,,    , ,I ,"1RXS J042940.0-362852
",J0429-3629,8,10,5,,8.0,21.285211267605632,21.86458823546892
J0430+0620,0427+062,+06:20:33.4647300,04:30:12.53586100,6.342629091666667,67.55223275416665,2964.0,1.933e-05,0.00064,8.054166666666665e-08,1.777777777777778e-07,1.949685320386929e-07,-0.091,0.6407,39.0,2015.0,188.983,-27.442,LITERATURE,,a,,,,19.5,R,V ,"PMN J0430+0620;; z from milliquas (http://quasars.org/milliquas.htm)
",J0430+0620,8,18,5,,1.2,21.285211267605632,21.86458823546892
J0430+1723,0428+172,+17:23:15.6852495,04:30:59.84517891,17.387690347083332,67.749354912125,2973.0,1.258e-05,0.0003258,5.241666666666666e-08,9.05e-08,1.0340404648353238e-07,-0.4307,0.3376,3.0,2015.0,179.456,-20.623,,,,,,,12.8,J,V ,"87GB 042805.2+171653
",J0430+1723,"5,8",97,4,,4.9,0.0,4.0
J0430+2340,0427+235,+23:40:20.8154649,04:30:34.43994123,23.67244874025,67.64349975512499,2970.0,1.155e-05,0.0002875,4.8125e-08,7.98611111111111e-08,9.12165114175073e-08,-0.2355,0.2909,3.0,2015.0,174.292,-16.676,,,,,,,    , ,I ,"87GB 042734.1+233345
",J0430+2340,"5,8",-131,4,,1.9,7.447183098591549,8.453433391465719
J0430+3239,0427+325,+32:39:48.5420300,04:30:55.23062400,32.66348389722222,67.73012759999999,2972.0,0.000424,0.009,1.7666666666666666e-06,2.5e-06,2.9089504897600684e-06,-0.396,9.3391,39.0,2015.0,167.408,-10.663,,,,,,,    , ,R ,"NVSS J043055+323948
",J0430+3239,5,4,5,,11.6,21.285211267605632,21.86458823546892
J0430+3250,,+32:50:02.087,04:30:10.0239,32.83391305555556,67.54176625,,,,,,,,,,,,,,,,,,,,,,,J0430+3250,8,-155,5,,3.0,7.447183098591549,8.969979715916175
J0430+3427,0426+343,+34:27:19.3239200,04:30:04.72546600,34.45536775555556,67.51968944166666,2962.0,0.00010533,0.00223,4.3887500000000004e-07,6.194444444444445e-07,7.174050023695748e-07,-0.32,2.2844,39.0,2015.0,165.944,-9.584,,,,,,,    , ,R ,"87GB 042647.9+342026
",J0430+3427,8,-166,5,,2.9,7.447183098591549,8.969979715916175
J0430+4211,0427+420,+42:11:23.1817900,04:30:39.35526700,42.18977271944444,67.66398027916667,2971.0,4.267e-05,0.00097,1.777916666666667e-07,2.694444444444445e-07,2.9992191325997215e-07,0.364,0.989,39.0,2015.0,160.314,-4.234,,,,,,,    , ,I ,"NVSS J043039+421123
",J0430+4211,"5,8",-63,4,,4.0,4.014084507042253,5.666822251463041
J0430-0523,0427-055,-05:23:43.8569154,04:30:21.20017832,-5.395515809833333,67.58833407633333,2967.0,1.359e-05,0.0004471,5.662499999999999e-08,1.2419444444444446e-07,1.363902513462527e-07,0.1398,0.4482,1.0,2015.0,200.549,-33.678,LITERATURE,,a,,,,21.8,R,V ,"ICRF J043021.2-052343 S/X; AT20G J043021-052344; GALEXMSC J043021.23-052344.2;; z from milliquas (http://quasars.org/milliquas.htm)
",J0430-0523,8,24,5,,1.0,21.285211267605632,21.86458823546892
J0430-1950,0428-199,-19:50:22.3618200,04:30:12.55160700,-19.83954495,67.55229836249998,2965.0,7.067e-05,0.00244,2.944583333333333e-07,6.777777777777778e-07,7.321894171478944e-07,0.208,2.4505,39.0,2015.0,216.967,-39.688,LITERATURE,,a,,,,19.5,R,V ,"NVSS J043012-195022; GALEXASC J043012.58-195021.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J0430-1950,5,15,5,,9.9,21.285211267605632,21.86458823546892
J0430-2254,0427-230,-22:54:44.7333337,04:30:07.27872133,-22.912425926027776,67.53032800554166,2963.0,9.48e-06,0.0003487,3.95e-08,9.686111111111112e-08,1.0346899600660828e-07,-0.2454,0.3504,3.0,2015.0,220.782,-40.66,LITERATURE,,a,,,,20.8,R,V ,"CGRaBS J0430-2254;; z from milliquas (http://quasars.org/milliquas.htm)
",J0430-2254,"5,8",46,4,,4.0,0.0,4.0
J0431+0830,0429+084,+08:30:57.0186000,04:31:50.75126100,8.5158385,67.96146358749999,2979.0,2.067e-05,0.00081,8.6125e-08,2.25e-07,2.405823362401309e-07,-0.058,0.8102,39.0,2015.0,187.265,-25.852,LITERATURE,,a,,,,19.9,R,V ,"NVSS J043150+083057;; z from milliquas (http://quasars.org/milliquas.htm)
",J0431+0830,"5,8",21,4,,3.3,21.285211267605632,21.65779810383793
J0431+1731,0429+174,+17:31:35.7751096,04:31:57.37923719,17.52660419711111,67.98908015495832,2981.0,8.77e-06,0.000272,3.654166666666666e-08,7.555555555555556e-08,8.32035875041946e-08,-0.3095,0.2754,1.0,2015.0,179.494,-20.358,NED (fiducial),0.143,,0.143,,,21.3,R,AL,"ICRF J043157.3+173135 S/X; JVAS J0431+1731
",J0431+1731,"2,8",-33,3,,3.3,21.285211267605632,21.495586028452585
J0431+2037,0428+205,+20:37:34.2648470,04:31:03.76141386,20.626184679722225,67.76567255775,2974.0,1.278e-05,0.0002542,5.325e-08,7.061111111111111e-08,8.64269401647738e-08,-0.3473,0.2666,1.0,2015.0,176.809,-18.557,NED (fiducial),0.219,,0.219,,,19.1,R,G ,"ICRF J043103.7+203734 S/X; PKS 0428+20
",J0431+2037,"2,5,8",-31,3,,7.4,21.285211267605632,21.495586028452585
J0431+7403,,+74:03:26.717,04:31:45.0761,74.05742138888888,67.93781708333333,,,,,,,,,,,,,,,,,,,,,,,J0431+7403,8,19,5,,2.3,21.285211267605632,21.86458823546892
J0431-0406,0428-042,-04:06:27.3197405,04:31:28.08855085,-4.107588816805555,67.86703562854166,2975.0,4.91e-06,0.0001518,2.0458333333333333e-08,4.2166666666666674e-08,4.684467654875191e-08,-0.2435,0.1531,1.0,2015.0,199.372,-32.802,NED (fiducial),0.6278,,0.6278,,,19.1,R,AQ,"ICRF J043128.0-040627 S/X; AT20G J043128-040626
",J0431-0406,"2,8",-139,3,,1.2,7.447183098591549,8.028731911326197
J0431-0804,0429-081,-08:04:32.6528200,04:31:36.08072400,-8.075736894444445,67.90033634999999,2977.0,7.4e-05,0.00198,3.083333333333333e-07,5.5e-07,6.290415180234643e-07,0.157,1.9907,39.0,2015.0,203.578,-34.677,,,,,,,    , ,R ,"PKS 0429-081
",J0431-0804,"5,8",-30,4,,7.5,21.285211267605632,21.65779810383793
J0431-0854,0429-090,-08:54:46.8656900,04:31:57.30258800,-8.913018247222222,67.98876078333332,2980.0,7.4e-05,0.00192,3.083333333333333e-07,5.333333333333333e-07,6.141919609691326e-07,0.651,2.0722,39.0,2015.0,204.534,-34.983,LITERATURE,,a,,,,21.5,r,V ,"PMN J0431-0854;; z from milliquas (http://quasars.org/milliquas.htm)
",J0431-0854,5,-111,5,,3.4,7.447183098591549,8.969979715916175
J0432+3131,0428+314,+31:31:13.3332425,04:32:06.44232956,31.52037034513889,68.02684303983332,2982.0,1.395e-05,0.0003997,5.812499999999999e-08,1.110277777777778e-07,1.2158232524524526e-07,0.1083,0.4003,3.0,2015.0,168.444,-11.242,LITERATURE,,a,,,,18.5,R,AL,"87GB 042855.6+312440; RX J0432.0+3130; 2MASS J04320646+3131131; GALEXASC J043206.42+313114.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J0432+3131,"5,8",-12,4,,2.7,21.285211267605632,21.65779810383793
J0432+4138,0429+415,+41:38:28.4497778,04:32:36.50262174,41.64123604938889,68.15209425724998,2988.0,1.117e-05,0.0002109,4.6541666666666665e-08,5.858333333333333e-08,6.813047171116709e-08,0.2019,0.2132,1.0,2015.0,160.965,-4.342,NED (fiducial),1.023,,1.023,,,17.8,R,AQ,"ICRF J043236.5+413828 S/X; 3C 119;; tripple source, see discussion in 2011AJ....142...35P
",J0432+4138,2,58,4,,19.9,0.0,4.0
J0432+4500,0429+448,+45:00:13.7609684,04:32:40.38128431,45.00382249122222,68.16825535129166,2990.0,6.641e-05,0.0009435,2.767083333333333e-07,2.6208333333333335e-07,3.270570535455614e-07,0.0519,0.9451,1.0,2015.0,158.505,-2.046,LITERATURE,,,,,,19.8,R,AQ,"ICRF J043240.3+450013 S/X; 87GB 042905.7+445408;; z from milliquas (http://quasars.org/milliquas.htm)
",J0432+4500,2,-41,4,,5.7,4.014084507042253,5.666822251463041
J0432+6120,0428+612,+61:20:43.1269300,04:32:56.52453200,61.34531303611112,68.23551888333333,2993.0,0.00012067,0.00105,5.027916666666665e-07,2.9166666666666664e-07,3.7841821699892243e-07,-0.729,1.2708,39.0,2015.0,146.485,9.07,,,,,,,    , ,R ,"87GB 042830.3+611435
",J0432+6120,"5,8",-24,4,,2.3,21.285211267605632,21.65779810383793
J0432-1614,0430-163,-16:14:05.6683556,04:32:29.08227038,-16.234907876555557,68.12117612658332,2986.0,5.89e-06,0.0001936,2.4541666666666663e-08,5.377777777777777e-08,5.871342131481066e-08,-0.0617,0.1937,1.0,2015.0,212.885,-37.908,,,,,,,    , ,V ,"ICRF J043229.0-161405 S/X; CGRaBS J0432-1614
",J0432-1614,8,-21,5,,0.8,21.285211267605632,21.86458823546892
J0432-3309,0430-332,-33:09:11.9312015,04:32:44.56424208,-33.15331422263889,68.18568434199999,2991.0,1.322e-05,0.0004585,5.5083333333333334e-08,1.273611111111111e-07,1.3545319629437565e-07,0.0283,0.4585,1.0,2015.0,234.311,-42.319,LITERATURE,,a,,,,18.6,R,V ,"ICRF J043244.5-330911 S/X; PKS 0430-332; GALEXASC J043244.59-330911.2;; z from milliquas (http://quasars.org/milliquas.htm)
",J0432-3309,2,-30,4,,9.4,21.285211267605632,21.65779810383793
J0433+0521,0430+052,+05:21:15.6192655,04:33:11.09553066,5.354338684861111,68.29623137774999,2994.0,2.18e-06,3.53e-05,9.083333333333332e-09,9.805555555555557e-09,1.3339318618767972e-08,0.0458,0.0355,1.0,2015.0,190.373,-27.397,NED (fiducial),0.033,,0.0336,,,10.1,R,A1,"ICRF J043311.0+052115 S/X; 3C 120
",J0433+0521,"1.4,2,5,8,15,24,43,86",-113,3,,2.4,7.447183098591549,8.028731911326197
J0433+2905,0430+289,+29:05:55.4770576,04:33:37.82985981,29.09874362711111,68.40762441587498,2996.0,2.63e-06,3.92e-05,1.0958333333333332e-08,1.0888888888888888e-08,1.4500083983122621e-08,0.0166,0.0392,1.0,2015.0,170.52,-12.602,NED (fiducial),0.97,,0.97,,,17.1,R,AL,"ICRF J043337.8+290555 S/X DEF; CGRaBS J0433+2905;; literature redshift of z=0.97 unconfirmed. See 2003ApJ...125..572H
",J0433+2905,"2,8,15",40,8,,0.6,0.0,8.0
J0433+3237,,+32:37:11.986,04:33:40.6893,32.619996111111114,68.41953874999999,,,,,,,,,,,,,,,,,,,,,,,J0433+3237,8,113,5,,3.2,4.225352112676056,6.546266147667387
J0433+6518,0428+652,+65:18:36.5134900,04:33:47.83483300,65.31014263611111,68.44931180416665,2997.0,0.00019933,0.002,8.305416666666666e-07,5.555555555555555e-07,6.549787423884559e-07,-0.216,2.0283,39.0,2015.0,143.544,11.784,,,,,,,    , ,I ,"87GB 042901.6+651221
",J0433+6518,5,-19,5,,5.3,21.285211267605632,21.86458823546892
J0433-0721,0431-074,-07:21:31.6637900,04:33:56.74375000,-7.358795497222222,68.48643229166666,2998.0,3.333e-05,0.00123,1.38875e-07,3.4166666666666664e-07,3.683829306615981e-07,-0.036,1.2302,39.0,2015.0,203.136,-33.83,NED (fiducial),-0.0148,,-0.0148,,,17.8,R,G ,"AT20G J043356-072131
",J0433-0721,"5,8",97,4,,3.1,0.0,4.0
J0434+4915,0430+491,+49:15:12.7010000,04:34:14.06469500,49.25352805555556,68.55860289583332,3001.0,7.2e-05,0.00173,3e-07,4.805555555555556e-07,5.1891881594401e-07,0.29,1.7441,39.0,2015.0,155.567,1.037,,,,,,,20.7,G,AL,"NVSS J043413+491518; WISE J043414.05+491512.7
",J0434+4915,8,-95,5,,16.3,4.014084507042253,6.411932191600021
J0434-1442,0432-148,-14:42:55.3582230,04:34:19.02513949,-14.715377284166664,68.57927141454165,3002.0,5.19e-06,0.000167,2.1625e-08,4.638888888888889e-08,5.088609995895105e-08,-0.0553,0.1671,1.0,2015.0,211.331,-36.917,NED (fiducial),1.899,,1.899,,,19.4,R,AQ,"ICRF J043419.0-144255 S/X; PKS 0432-148
",J0434-1442,"2,8",-107,5,,8.7,4.014084507042253,6.411932191600021
